1.389999999999999916e-02 1.436999999999999922e+01 1.700000000000000122e-01
1.389999999999999916e-02 1.481000000000000050e+01 1.600000000000000033e-01
1.430000000000000021e-02 1.503999999999999915e+01 1.600000000000000033e-01
1.439999999999999961e-02 1.525000000000000000e+01 1.799999999999999933e-01
1.439999999999999961e-02 1.525999999999999979e+01 1.499999999999999944e-01
1.450000000000000074e-02 1.463000000000000078e+01 1.499999999999999944e-01
1.469999999999999953e-02 1.472000000000000064e+01 1.499999999999999944e-01
1.469999999999999953e-02 1.508000000000000007e+01 1.499999999999999944e-01
1.490000000000000005e-02 1.481000000000000050e+01 1.499999999999999944e-01
1.490000000000000005e-02 1.503999999999999915e+01 1.600000000000000033e-01
1.499999999999999944e-02 1.566999999999999993e+01 1.499999999999999944e-01
1.499999999999999944e-02 1.577999999999999936e+01 1.499999999999999944e-01
1.499999999999999944e-02 1.569999999999999929e+01 1.499999999999999944e-01
1.499999999999999944e-02 1.468999999999999950e+01 1.499999999999999944e-01
1.510000000000000057e-02 1.589000000000000057e+01 1.499999999999999944e-01
1.519999999999999997e-02 1.467999999999999972e+01 1.499999999999999944e-01
1.519999999999999997e-02 1.527999999999999936e+01 2.099999999999999922e-01
1.519999999999999997e-02 1.475999999999999979e+01 1.400000000000000133e-01
1.519999999999999997e-02 1.617999999999999972e+01 2.500000000000000000e-01
1.529999999999999936e-02 1.787999999999999901e+01 1.400000000000000133e-01
1.540000000000000049e-02 1.525999999999999979e+01 1.400000000000000133e-01
1.600000000000000033e-02 1.453999999999999915e+01 1.400000000000000133e-01
1.600000000000000033e-02 1.586999999999999922e+01 1.499999999999999944e-01
1.600000000000000033e-02 1.542999999999999972e+01 1.400000000000000133e-01
1.629999999999999852e-02 1.666000000000000014e+01 1.400000000000000133e-01
1.629999999999999852e-02 1.582000000000000028e+01 1.300000000000000044e-01
1.629999999999999852e-02 1.501999999999999957e+01 1.400000000000000133e-01
1.629999999999999852e-02 1.519999999999999929e+01 1.499999999999999944e-01
1.640000000000000138e-02 1.533999999999999986e+01 1.300000000000000044e-01
1.650000000000000078e-02 1.701999999999999957e+01 1.400000000000000133e-01
1.660000000000000017e-02 1.531000000000000050e+01 1.300000000000000044e-01
1.669999999999999957e-02 1.480000000000000071e+01 1.300000000000000044e-01
1.669999999999999957e-02 1.527999999999999936e+01 1.400000000000000133e-01
1.700000000000000122e-02 1.531000000000000050e+01 1.600000000000000033e-01
1.700000000000000122e-02 1.565000000000000036e+01 1.400000000000000133e-01
1.720000000000000001e-02 1.575000000000000000e+01 1.300000000000000044e-01
1.720000000000000001e-02 1.507000000000000028e+01 1.400000000000000133e-01
1.729999999999999941e-02 1.491000000000000014e+01 1.400000000000000133e-01
1.729999999999999941e-02 1.473000000000000043e+01 1.600000000000000033e-01
1.760000000000000106e-02 1.558999999999999986e+01 1.799999999999999933e-01
1.789999999999999925e-02 1.498000000000000043e+01 1.199999999999999956e-01
1.799999999999999864e-02 1.513000000000000078e+01 1.700000000000000122e-01
1.830000000000000029e-02 1.825000000000000000e+01 1.199999999999999956e-01
1.870000000000000134e-02 1.568999999999999950e+01 1.199999999999999956e-01
1.880000000000000074e-02 1.508999999999999986e+01 1.199999999999999956e-01
1.890000000000000013e-02 1.510999999999999943e+01 1.300000000000000044e-01
1.919999999999999832e-02 1.589000000000000057e+01 1.199999999999999956e-01
1.919999999999999832e-02 1.574000000000000021e+01 1.199999999999999956e-01
1.930000000000000118e-02 1.551999999999999957e+01 2.399999999999999911e-01
1.930000000000000118e-02 1.691000000000000014e+01 1.199999999999999956e-01
1.949999999999999997e-02 1.561999999999999922e+01 1.199999999999999956e-01
1.959999999999999937e-02 1.507000000000000028e+01 1.100000000000000006e-01
2.009999999999999981e-02 1.614999999999999858e+01 1.499999999999999944e-01
2.009999999999999981e-02 1.567999999999999972e+01 1.600000000000000033e-01
2.040000000000000147e-02 1.555000000000000071e+01 1.100000000000000006e-01
2.050000000000000086e-02 1.612000000000000099e+01 1.100000000000000006e-01
2.079999999999999905e-02 1.580000000000000071e+01 1.199999999999999956e-01
2.089999999999999844e-02 1.657999999999999829e+01 1.100000000000000006e-01
2.110000000000000070e-02 1.583999999999999986e+01 1.000000000000000056e-01
2.120000000000000009e-02 1.591999999999999993e+01 1.100000000000000006e-01
2.149999999999999828e-02 1.612999999999999901e+01 1.000000000000000056e-01
2.170000000000000054e-02 1.701000000000000156e+01 1.300000000000000044e-01
2.179999999999999993e-02 1.585999999999999943e+01 1.000000000000000056e-01
2.189999999999999933e-02 1.585999999999999943e+01 1.000000000000000056e-01
2.189999999999999933e-02 1.519999999999999929e+01 1.199999999999999956e-01
2.199999999999999872e-02 1.593999999999999950e+01 1.000000000000000056e-01
2.210000000000000159e-02 1.546000000000000085e+01 1.000000000000000056e-01
2.210000000000000159e-02 1.651000000000000156e+01 1.000000000000000056e-01
2.239999999999999977e-02 1.516000000000000014e+01 2.000000000000000111e-01
2.270000000000000143e-02 1.660000000000000142e+01 1.000000000000000056e-01
2.290000000000000022e-02 1.582000000000000028e+01 1.199999999999999956e-01
2.290000000000000022e-02 1.644000000000000128e+01 1.000000000000000056e-01
2.290000000000000022e-02 1.601999999999999957e+01 1.000000000000000056e-01
2.299999999999999961e-02 1.588000000000000078e+01 1.000000000000000056e-01
2.299999999999999961e-02 1.610999999999999943e+01 1.000000000000000056e-01
2.319999999999999840e-02 1.657000000000000028e+01 1.000000000000000056e-01
2.330000000000000127e-02 1.594999999999999929e+01 8.999999999999999667e-02
2.330000000000000127e-02 1.597000000000000064e+01 8.999999999999999667e-02
2.350000000000000006e-02 1.607999999999999829e+01 1.000000000000000056e-01
2.390000000000000110e-02 1.614000000000000057e+01 8.999999999999999667e-02
2.400000000000000050e-02 1.632000000000000028e+01 1.000000000000000056e-01
2.400000000000000050e-02 1.591999999999999993e+01 1.000000000000000056e-01
2.419999999999999929e-02 1.582000000000000028e+01 8.999999999999999667e-02
2.419999999999999929e-02 1.585999999999999943e+01 8.999999999999999667e-02
2.429999999999999868e-02 1.626999999999999957e+01 8.999999999999999667e-02
2.450000000000000094e-02 1.552999999999999936e+01 8.999999999999999667e-02
2.469999999999999973e-02 1.578999999999999915e+01 8.999999999999999667e-02
2.479999999999999913e-02 1.623000000000000043e+01 1.000000000000000056e-01
2.489999999999999852e-02 1.651000000000000156e+01 1.100000000000000006e-01
2.510000000000000078e-02 1.567999999999999972e+01 8.999999999999999667e-02
2.510000000000000078e-02 1.687000000000000099e+01 3.699999999999999956e-01
2.549999999999999836e-02 1.889000000000000057e+01 8.999999999999999667e-02
2.560000000000000123e-02 1.666000000000000014e+01 8.999999999999999667e-02
2.580000000000000002e-02 1.623000000000000043e+01 1.400000000000000133e-01
2.580000000000000002e-02 1.610000000000000142e+01 1.199999999999999956e-01
2.589999999999999941e-02 1.610999999999999943e+01 8.999999999999999667e-02
2.599999999999999881e-02 1.723000000000000043e+01 8.999999999999999667e-02
2.599999999999999881e-02 1.600000000000000000e+01 8.999999999999999667e-02
2.610000000000000167e-02 1.646000000000000085e+01 8.999999999999999667e-02
2.649999999999999925e-02 1.603000000000000114e+01 8.999999999999999667e-02
2.659999999999999865e-02 1.660999999999999943e+01 1.300000000000000044e-01
2.659999999999999865e-02 1.642999999999999972e+01 8.999999999999999667e-02
2.680000000000000090e-02 1.591999999999999993e+01 8.000000000000000167e-02
2.680000000000000090e-02 1.644000000000000128e+01 1.400000000000000133e-01
2.730000000000000135e-02 1.626000000000000156e+01 8.999999999999999667e-02
2.750000000000000014e-02 1.658999999999999986e+01 8.000000000000000167e-02
2.759999999999999953e-02 1.721000000000000085e+01 8.000000000000000167e-02
2.759999999999999953e-02 1.653000000000000114e+01 1.000000000000000056e-01
2.769999999999999893e-02 1.762999999999999901e+01 8.999999999999999667e-02
2.790000000000000119e-02 1.632000000000000028e+01 1.000000000000000056e-01
2.790000000000000119e-02 1.610999999999999943e+01 8.000000000000000167e-02
2.829999999999999877e-02 1.662000000000000099e+01 8.000000000000000167e-02
2.840000000000000163e-02 1.623999999999999844e+01 8.000000000000000167e-02
2.850000000000000103e-02 1.685999999999999943e+01 1.900000000000000022e-01
2.889999999999999861e-02 1.639999999999999858e+01 1.199999999999999956e-01
2.920000000000000026e-02 1.658999999999999986e+01 8.000000000000000167e-02
2.980000000000000010e-02 1.687999999999999901e+01 7.000000000000000666e-02
2.989999999999999949e-02 1.632000000000000028e+01 1.000000000000000056e-01
2.999999999999999889e-02 1.682000000000000028e+01 8.000000000000000167e-02
3.030000000000000054e-02 1.623999999999999844e+01 8.999999999999999667e-02
3.049999999999999933e-02 1.619000000000000128e+01 7.000000000000000666e-02
3.059999999999999873e-02 1.619000000000000128e+01 8.000000000000000167e-02
3.080000000000000099e-02 1.741000000000000014e+01 8.000000000000000167e-02
3.080000000000000099e-02 1.678000000000000114e+01 7.000000000000000666e-02
3.080000000000000099e-02 1.673999999999999844e+01 8.000000000000000167e-02
3.090000000000000038e-02 1.671000000000000085e+01 8.000000000000000167e-02
3.119999999999999857e-02 1.660000000000000142e+01 7.000000000000000666e-02
3.119999999999999857e-02 1.655999999999999872e+01 8.999999999999999667e-02
3.130000000000000143e-02 1.717999999999999972e+01 8.000000000000000167e-02
3.139999999999999736e-02 1.588000000000000078e+01 1.000000000000000056e-01
3.150000000000000022e-02 1.676999999999999957e+01 7.000000000000000666e-02
3.150000000000000022e-02 1.644000000000000128e+01 7.000000000000000666e-02
3.200000000000000067e-02 1.685000000000000142e+01 1.000000000000000056e-01
3.200000000000000067e-02 1.655000000000000071e+01 7.000000000000000666e-02
3.209999999999999659e-02 1.650000000000000000e+01 8.000000000000000167e-02
3.209999999999999659e-02 1.757000000000000028e+01 8.000000000000000167e-02
3.209999999999999659e-02 1.680999999999999872e+01 8.000000000000000167e-02
3.209999999999999659e-02 1.696000000000000085e+01 7.000000000000000666e-02
3.239999999999999825e-02 1.639999999999999858e+01 8.999999999999999667e-02
3.250000000000000111e-02 1.689999999999999858e+01 7.000000000000000666e-02
3.269999999999999990e-02 1.775000000000000000e+01 7.000000000000000666e-02
3.289999999999999869e-02 1.680999999999999872e+01 7.000000000000000666e-02
3.289999999999999869e-02 1.678000000000000114e+01 7.000000000000000666e-02
3.339999999999999913e-02 1.733999999999999986e+01 8.000000000000000167e-02
3.350000000000000200e-02 1.691000000000000014e+01 7.000000000000000666e-02
3.359999999999999792e-02 1.694999999999999929e+01 8.000000000000000167e-02
3.370000000000000079e-02 1.719999999999999929e+01 8.000000000000000167e-02
3.379999999999999671e-02 1.725000000000000000e+01 2.000000000000000111e-01
3.409999999999999837e-02 1.710999999999999943e+01 8.000000000000000167e-02
3.409999999999999837e-02 1.694000000000000128e+01 1.000000000000000056e-01
3.409999999999999837e-02 1.635999999999999943e+01 7.000000000000000666e-02
3.420000000000000123e-02 1.680999999999999872e+01 1.400000000000000133e-01
3.450000000000000289e-02 1.753999999999999915e+01 8.999999999999999667e-02
3.559999999999999970e-02 1.685999999999999943e+01 8.000000000000000167e-02
3.570000000000000256e-02 1.723000000000000043e+01 7.000000000000000666e-02
3.599999999999999728e-02 1.669999999999999929e+01 7.000000000000000666e-02
3.599999999999999728e-02 1.662000000000000099e+01 7.000000000000000666e-02
3.599999999999999728e-02 1.737000000000000099e+01 7.000000000000000666e-02
3.620000000000000301e-02 1.657000000000000028e+01 5.999999999999999778e-02
3.649999999999999772e-02 1.671000000000000085e+01 8.999999999999999667e-02
3.649999999999999772e-02 1.705000000000000071e+01 5.999999999999999778e-02
3.660000000000000059e-02 1.675000000000000000e+01 5.999999999999999778e-02
3.690000000000000224e-02 1.703000000000000114e+01 8.999999999999999667e-02
3.769999999999999740e-02 1.717000000000000171e+01 8.000000000000000167e-02
3.780000000000000027e-02 1.689000000000000057e+01 8.999999999999999667e-02
3.799999999999999906e-02 1.703000000000000114e+01 8.000000000000000167e-02
3.869999999999999829e-02 1.737999999999999901e+01 8.000000000000000167e-02
3.910000000000000281e-02 1.717999999999999972e+01 1.000000000000000056e-01
3.930000000000000160e-02 1.676999999999999957e+01 5.999999999999999778e-02
3.969999999999999918e-02 1.717999999999999972e+01 7.000000000000000666e-02
4.019999999999999962e-02 1.758999999999999986e+01 5.999999999999999778e-02
4.059999999999999720e-02 1.689999999999999858e+01 5.999999999999999778e-02
4.209999999999999853e-02 1.721999999999999886e+01 8.000000000000000167e-02
4.220000000000000140e-02 1.730000000000000071e+01 8.000000000000000167e-02
4.229999999999999732e-02 1.705000000000000071e+01 5.999999999999999778e-02
4.250000000000000305e-02 1.698000000000000043e+01 5.999999999999999778e-02
4.299999999999999656e-02 1.742000000000000171e+01 2.800000000000000266e-01
4.359999999999999987e-02 1.819999999999999929e+01 1.400000000000000133e-01
4.370000000000000273e-02 1.755000000000000071e+01 5.999999999999999778e-02
4.499999999999999833e-02 1.730000000000000071e+01 5.000000000000000278e-02
4.529999999999999999e-02 1.757999999999999829e+01 5.000000000000000278e-02
4.610000000000000209e-02 1.769999999999999929e+01 8.999999999999999667e-02
4.700000000000000011e-02 1.742000000000000171e+01 5.000000000000000278e-02
4.839999999999999858e-02 1.828999999999999915e+01 8.000000000000000167e-02
4.880000000000000310e-02 1.703000000000000114e+01 5.000000000000000278e-02
4.889999999999999902e-02 1.771999999999999886e+01 8.000000000000000167e-02
4.909999999999999781e-02 1.755999999999999872e+01 5.000000000000000278e-02
4.989999999999999991e-02 1.775000000000000000e+01 5.000000000000000278e-02
5.000000000000000278e-02 1.778999999999999915e+01 5.000000000000000278e-02
5.090000000000000080e-02 1.810999999999999943e+01 1.000000000000000056e-01
5.220000000000000334e-02 1.798999999999999844e+01 5.000000000000000278e-02
5.290000000000000258e-02 1.760000000000000142e+01 5.000000000000000278e-02
5.330000000000000016e-02 1.789999999999999858e+01 2.300000000000000100e-01
5.369999999999999774e-02 1.757999999999999829e+01 5.000000000000000278e-02
5.439999999999999697e-02 1.787999999999999901e+01 5.000000000000000278e-02
5.460000000000000270e-02 1.764000000000000057e+01 5.000000000000000278e-02
5.609999999999999709e-02 1.771000000000000085e+01 7.000000000000000666e-02
5.670000000000000040e-02 1.785999999999999943e+01 4.000000000000000083e-02
5.759999999999999842e-02 1.771000000000000085e+01 4.000000000000000083e-02
5.829999999999999766e-02 1.821999999999999886e+01 4.000000000000000083e-02
5.829999999999999766e-02 1.762999999999999901e+01 5.999999999999999778e-02
5.890000000000000097e-02 1.785000000000000142e+01 4.000000000000000083e-02
5.890000000000000097e-02 1.803999999999999915e+01 1.300000000000000044e-01
6.029999999999999943e-02 1.812000000000000099e+01 1.100000000000000006e-01
6.180000000000000077e-02 1.803000000000000114e+01 4.000000000000000083e-02
6.270000000000000573e-02 1.825000000000000000e+01 5.000000000000000278e-02
6.389999999999999847e-02 1.835999999999999943e+01 4.000000000000000083e-02
6.429999999999999605e-02 1.773000000000000043e+01 4.000000000000000083e-02
6.510000000000000508e-02 1.800000000000000000e+01 4.000000000000000083e-02
6.640000000000000069e-02 1.866000000000000014e+01 4.000000000000000083e-02
6.840000000000000246e-02 1.812000000000000099e+01 4.000000000000000083e-02
6.880000000000000004e-02 1.837999999999999901e+01 5.999999999999999778e-02
6.900000000000000577e-02 1.835000000000000142e+01 7.000000000000000666e-02
7.009999999999999565e-02 1.842999999999999972e+01 4.000000000000000083e-02
7.459999999999999964e-02 1.839000000000000057e+01 4.000000000000000083e-02
7.470000000000000251e-02 1.737000000000000099e+01 1.100000000000000006e-01
7.539999999999999480e-02 1.839000000000000057e+01 2.999999999999999889e-02
7.699999999999999900e-02 2.035000000000000142e+01 5.000000000000000278e-02
7.839999999999999747e-02 1.837000000000000099e+01 2.999999999999999889e-02
7.860000000000000320e-02 1.826999999999999957e+01 4.000000000000000083e-02
8.000000000000000167e-02 1.841000000000000014e+01 2.999999999999999889e-02
8.429999999999999993e-02 1.814999999999999858e+01 8.000000000000000167e-02
8.569999999999999840e-02 1.912000000000000099e+01 4.000000000000000083e-02
8.569999999999999840e-02 1.880000000000000071e+01 8.000000000000000167e-02
8.590000000000000413e-02 1.875000000000000000e+01 2.999999999999999889e-02
8.759999999999999731e-02 1.919000000000000128e+01 1.100000000000000006e-01
8.899999999999999578e-02 1.867000000000000171e+01 4.000000000000000083e-02
9.289999999999999647e-02 1.905999999999999872e+01 5.000000000000000278e-02
9.310000000000000220e-02 1.916000000000000014e+01 2.999999999999999889e-02
9.389999999999999736e-02 1.864000000000000057e+01 4.000000000000000083e-02
9.690000000000000002e-02 1.957000000000000028e+01 4.000000000000000083e-02
1.009000000000000036e-01 1.926999999999999957e+01 5.000000000000000278e-02
1.026999999999999996e-01 1.916000000000000014e+01 4.000000000000000083e-02
1.067000000000000032e-01 1.957999999999999829e+01 4.000000000000000083e-02
1.068000000000000060e-01 1.935999999999999943e+01 1.000000000000000056e-01
1.086000000000000021e-01 1.951999999999999957e+01 2.999999999999999889e-02
1.130000000000000032e-01 1.910999999999999943e+01 2.999999999999999889e-02
1.146999999999999964e-01 1.937999999999999901e+01 2.999999999999999889e-02
1.163000000000000006e-01 1.946000000000000085e+01 2.999999999999999889e-02
1.173000000000000015e-01 1.980000000000000071e+01 2.999999999999999889e-02
1.175999999999999962e-01 1.907000000000000028e+01 2.999999999999999889e-02
1.197000000000000008e-01 1.964999999999999858e+01 2.999999999999999889e-02
1.228000000000000064e-01 1.996999999999999886e+01 5.000000000000000278e-02
1.241000000000000020e-01 1.973999999999999844e+01 4.000000000000000083e-02
1.242999999999999938e-01 1.962000000000000099e+01 2.999999999999999889e-02
1.243999999999999967e-01 1.944000000000000128e+01 2.999999999999999889e-02
1.265000000000000013e-01 2.003999999999999915e+01 2.999999999999999889e-02
1.267000000000000071e-01 1.978999999999999915e+01 5.000000000000000278e-02
1.287000000000000088e-01 2.012999999999999901e+01 2.000000000000000042e-02
1.292999999999999983e-01 2.037999999999999901e+01 5.000000000000000278e-02
1.298999999999999877e-01 1.955999999999999872e+01 2.999999999999999889e-02
1.418000000000000094e-01 2.005999999999999872e+01 2.999999999999999889e-02
1.423999999999999988e-01 1.982000000000000028e+01 2.999999999999999889e-02
1.436999999999999944e-01 1.994000000000000128e+01 2.999999999999999889e-02
1.441000000000000059e-01 2.039999999999999858e+01 4.000000000000000083e-02
1.446000000000000063e-01 2.037999999999999901e+01 2.999999999999999889e-02
1.456999999999999962e-01 2.030000000000000071e+01 2.999999999999999889e-02
1.463000000000000134e-01 2.094000000000000128e+01 4.000000000000000083e-02
1.469999999999999918e-01 1.957999999999999829e+01 2.999999999999999889e-02
1.519000000000000072e-01 1.969999999999999929e+01 2.999999999999999889e-02
1.545999999999999874e-01 1.982999999999999829e+01 2.000000000000000042e-02
1.549999999999999989e-01 2.055000000000000071e+01 3.300000000000000155e-01
1.552000000000000046e-01 2.035000000000000142e+01 2.999999999999999889e-02
1.560999999999999888e-01 1.996000000000000085e+01 2.999999999999999889e-02
1.590000000000000024e-01 2.107000000000000028e+01 1.499999999999999944e-01
1.598999999999999866e-01 2.032999999999999829e+01 2.999999999999999889e-02
1.600000000000000033e-01 2.003999999999999915e+01 5.400000000000000355e-01
1.608999999999999875e-01 2.023000000000000043e+01 2.999999999999999889e-02
1.638000000000000012e-01 2.025000000000000000e+01 2.999999999999999889e-02
1.706000000000000016e-01 2.044000000000000128e+01 2.999999999999999889e-02
1.719999999999999862e-01 2.042999999999999972e+01 1.199999999999999956e-01
1.726999999999999924e-01 2.023999999999999844e+01 2.999999999999999889e-02
1.738999999999999990e-01 2.030000000000000071e+01 5.000000000000000278e-02
1.776000000000000079e-01 2.089999999999999858e+01 4.000000000000000083e-02
1.779999999999999916e-01 2.157999999999999829e+01 1.199999999999999956e-01
1.796999999999999986e-01 2.055000000000000071e+01 2.999999999999999889e-02
1.799999999999999933e-01 2.014999999999999858e+01 1.400000000000000133e-01
1.801000000000000101e-01 2.057000000000000028e+01 2.999999999999999889e-02
1.809999999999999942e-01 2.037000000000000099e+01 1.100000000000000006e-01
1.822000000000000008e-01 2.028000000000000114e+01 4.000000000000000083e-02
1.824999999999999956e-01 2.026999999999999957e+01 2.999999999999999889e-02
1.836000000000000132e-01 2.110999999999999943e+01 4.000000000000000083e-02
1.857999999999999929e-01 2.046000000000000085e+01 4.000000000000000083e-02
1.859999999999999987e-01 2.078000000000000114e+01 2.999999999999999889e-02
1.889000000000000123e-01 2.094999999999999929e+01 2.999999999999999889e-02
1.897000000000000075e-01 2.064999999999999858e+01 2.999999999999999889e-02
1.920999999999999930e-01 2.064999999999999858e+01 2.999999999999999889e-02
1.943000000000000005e-01 2.100000000000000000e+01 4.000000000000000083e-02
1.967000000000000137e-01 2.126999999999999957e+01 4.000000000000000083e-02
2.006000000000000005e-01 2.098000000000000043e+01 5.000000000000000278e-02
2.026000000000000023e-01 2.076999999999999957e+01 4.000000000000000083e-02
2.049999999999999878e-01 2.110000000000000142e+01 1.000000000000000056e-01
2.049999999999999878e-01 2.110000000000000142e+01 4.000000000000000083e-02
2.086000000000000076e-01 2.237000000000000099e+01 5.999999999999999778e-02
2.109000000000000041e-01 2.121000000000000085e+01 2.999999999999999889e-02
2.109999999999999931e-01 2.089000000000000057e+01 1.000000000000000056e-01
2.116000000000000103e-01 2.178000000000000114e+01 5.000000000000000278e-02
2.116000000000000103e-01 2.082999999999999829e+01 2.999999999999999889e-02
2.124999999999999944e-01 2.080000000000000071e+01 5.000000000000000278e-02
2.129999999999999949e-01 2.205999999999999872e+01 1.000000000000000056e-01
2.146000000000000130e-01 2.089000000000000057e+01 2.999999999999999889e-02
2.149999999999999967e-01 2.094000000000000128e+01 2.999999999999999889e-02
2.154999999999999971e-01 2.089999999999999858e+01 4.000000000000000083e-02
2.159999999999999976e-01 2.242999999999999972e+01 2.000000000000000111e-01
2.159999999999999976e-01 2.192000000000000171e+01 1.000000000000000056e-01
2.165999999999999870e-01 2.105999999999999872e+01 5.999999999999999778e-02
2.179999999999999993e-01 2.139000000000000057e+01 8.999999999999999667e-02
2.182999999999999940e-01 2.110999999999999943e+01 4.000000000000000083e-02
2.185999999999999888e-01 2.117000000000000171e+01 2.999999999999999889e-02
2.285000000000000087e-01 2.080999999999999872e+01 4.000000000000000083e-02
2.328000000000000069e-01 2.100000000000000000e+01 8.999999999999999667e-02
2.364999999999999880e-01 2.200000000000000000e+01 5.000000000000000278e-02
2.389999999999999902e-01 2.176999999999999957e+01 7.000000000000000666e-02
2.399999999999999911e-01 2.164000000000000057e+01 1.499999999999999944e-01
2.424999999999999933e-01 2.096999999999999886e+01 5.000000000000000278e-02
2.444000000000000061e-01 2.078000000000000114e+01 4.000000000000000083e-02
2.484999999999999987e-01 2.094000000000000128e+01 4.000000000000000083e-02
2.485999999999999877e-01 2.123000000000000043e+01 7.000000000000000666e-02
2.489999999999999991e-01 2.194000000000000128e+01 1.400000000000000133e-01
2.494999999999999996e-01 2.157000000000000028e+01 4.000000000000000083e-02
2.506999999999999784e-01 2.135000000000000142e+01 4.000000000000000083e-02
2.516999999999999793e-01 2.141000000000000014e+01 4.000000000000000083e-02
2.525000000000000022e-01 2.135000000000000142e+01 5.999999999999999778e-02
2.555000000000000049e-01 2.141000000000000014e+01 7.000000000000000666e-02
2.565000000000000058e-01 2.153000000000000114e+01 5.999999999999999778e-02
2.575000000000000067e-01 2.151999999999999957e+01 4.000000000000000083e-02
2.576999999999999846e-01 2.100000000000000000e+01 5.000000000000000278e-02
2.580000000000000071e-01 2.160000000000000142e+01 4.000000000000000083e-02
2.600000000000000089e-01 2.130999999999999872e+01 4.000000000000000083e-02
2.605000000000000093e-01 2.128999999999999915e+01 5.000000000000000278e-02
2.605999999999999983e-01 2.123000000000000043e+01 5.000000000000000278e-02
2.630000000000000115e-01 2.164999999999999858e+01 2.999999999999999889e-02
2.635000000000000120e-01 2.114999999999999858e+01 4.000000000000000083e-02
